cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate ,age,ln_cement,ln_blast_furnace_slag,ln_fly_ash,ln_water,ln_superplasticizer,ln_coarse_aggregate,ln_fine_aggregate ,ln_age,log10_ln_cement,log10_ln_blast_furnace_slag,log10_ln_fly_ash,log10_ln_water,log10_ln_superplasticizer,log10_ln_coarse_aggregate,log10_ln_fine_aggregate ,log10_ln_age,concrete_compressive_strength
307,0,0,193,0,968,812,365,5.726847748,0,0,5.262690189,0,6.875232087,6.69950034,5.899897354,2.487138375,0,0,2.285557309,0,2.985875357,2.909556029,2.562292864,36.15
307,0,0,193,0,968,812,3,5.726847748,0,0,5.262690189,0,6.875232087,6.69950034,1.098612289,2.487138375,0,0,2.285557309,0,2.985875357,2.909556029,0.477121255,12.54
307,0,0,193,0,968,812,28,5.726847748,0,0,5.262690189,0,6.875232087,6.69950034,3.33220451,2.487138375,0,0,2.285557309,0,2.985875357,2.909556029,1.447158031,27.53
307,0,0,193,0,968,812,90,5.726847748,0,0,5.262690189,0,6.875232087,6.69950034,4.49980967,2.487138375,0,0,2.285557309,0,2.985875357,2.909556029,1.954242509,32.92
236,0,0,193,0,968,885,7,5.463831805,0,0,5.262690189,0,6.875232087,6.785587645,1.945910149,2.372912003,0,0,2.285557309,0,2.985875357,2.946943271,0.84509804,9.99
200,0,0,180,0,1125,845,7,5.298317367,0,0,5.192956851,0,7.025538315,6.739336627,1.945910149,2.301029996,0,0,2.255272505,0,3.051152522,2.926856709,0.84509804,7.84
200,0,0,180,0,1125,845,28,5.298317367,0,0,5.192956851,0,7.025538315,6.739336627,3.33220451,2.301029996,0,0,2.255272505,0,3.051152522,2.926856709,1.447158031,12.25
225,0,0,181,0,1113,833,7,5.416100402,0,0,5.198497031,0,7.014814351,6.725033642,1.945910149,2.352182518,0,0,2.257678575,0,3.046495164,2.920645001,0.84509804,11.17
225,0,0,181,0,1113,833,28,5.416100402,0,0,5.198497031,0,7.014814351,6.725033642,3.33220451,2.352182518,0,0,2.257678575,0,3.046495164,2.920645001,1.447158031,17.34
325,0,0,184,0,1063,783,7,5.783825182,0,0,5.214935758,0,6.968850378,6.663132696,1.945910149,2.511883361,0,0,2.264817823,0,3.026533265,2.893761762,0.84509804,17.54
325,0,0,184,0,1063,783,28,5.783825182,0,0,5.214935758,0,6.968850378,6.663132696,3.33220451,2.511883361,0,0,2.264817823,0,3.026533265,2.893761762,1.447158031,30.57
275,0,0,183,0,1088,808,7,5.616771098,0,0,5.209486153,0,6.992096427,6.694562059,1.945910149,2.439332694,0,0,2.26245109,0,3.036628895,2.907411361,0.84509804,14.2
275,0,0,183,0,1088,808,28,5.616771098,0,0,5.209486153,0,6.992096427,6.694562059,3.33220451,2.439332694,0,0,2.26245109,0,3.036628895,2.907411361,1.447158031,24.5
300,0,0,184,0,1075,795,7,5.703782475,0,0,5.214935758,0,6.980075941,6.678342115,1.945910149,2.477121255,0,0,2.264817823,0,3.031408464,2.900367129,0.84509804,15.58
300,0,0,184,0,1075,795,28,5.703782475,0,0,5.214935758,0,6.980075941,6.678342115,3.33220451,2.477121255,0,0,2.264817823,0,3.031408464,2.900367129,1.447158031,26.85
375,0,0,186,0,1038,758,7,5.926926026,0,0,5.225746674,0,6.945051064,6.630683386,1.945910149,2.574031268,0,0,2.269512944,0,3.016197354,2.879669206,0.84509804,26.06
375,0,0,186,0,1038,758,28,5.926926026,0,0,5.225746674,0,6.945051064,6.630683386,3.33220451,2.574031268,0,0,2.269512944,0,3.016197354,2.879669206,1.447158031,38.21
400,0,0,187,0,1025,745,28,5.991464547,0,0,5.231108617,0,6.932447892,6.613384218,3.33220451,2.602059991,0,0,2.271841607,0,3.010723865,2.872156273,1.447158031,43.7
400,0,0,187,0,1025,745,7,5.991464547,0,0,5.231108617,0,6.932447892,6.613384218,1.945910149,2.602059991,0,0,2.271841607,0,3.010723865,2.872156273,0.84509804,30.14
250,0,0,182,0,1100,820,7,5.521460918,0,0,5.204006687,0,7.003065459,6.70930434,1.945910149,2.397940009,0,0,2.260071388,0,3.041392685,2.913813852,0.84509804,12.73
250,0,0,182,0,1100,820,28,5.521460918,0,0,5.204006687,0,7.003065459,6.70930434,3.33220451,2.397940009,0,0,2.260071388,0,3.041392685,2.913813852,1.447158031,20.87
350,0,0,186,0,1050,770,7,5.857933154,0,0,5.225746674,0,6.956545443,6.646390515,1.945910149,2.544068044,0,0,2.269512944,0,3.021189299,2.886490725,0.84509804,20.28
350,0,0,186,0,1050,770,28,5.857933154,0,0,5.225746674,0,6.956545443,6.646390515,3.33220451,2.544068044,0,0,2.269512944,0,3.021189299,2.886490725,1.447158031,34.29
203.5,305.3,0,203.5,0,963.4,630,7,5.315666005,5.7212949,0,5.315666005,0,6.870468694,6.445719819,1.945910149,2.308564414,2.484726804,0,2.308564414,0,2.983806642,2.799340549,0.84509804,19.54
250.2,166.8,0,203.5,0,977.6,694.1,90,5.522260598,5.11679549,0,5.315666005,0,6.885100588,6.542616042,4.49980967,2.398287305,2.222196046,0,2.308564414,0,2.990161193,2.841422044,1.954242509,47.71
157,236,0,192,0,935.4,781.2,90,5.056245805,5.463831805,0,5.257495372,0,6.840974245,6.660831199,4.49980967,2.195899652,2.372912003,0,2.283301229,0,2.970997366,2.892762235,1.954242509,43.38
141.3,212,0,203.5,0,971.8,748.5,28,4.95088529,5.356586275,0,5.315666005,0,6.879150022,6.618071204,3.33220451,2.150142162,2.326335861,0,2.308564414,0,2.987576895,2.874191805,1.447158031,29.89
166.8,250.2,0,203.5,0,975.6,692.6,3,5.11679549,5.522260598,0,5.315666005,0,6.883052666,6.540452632,1.098612289,2.222196046,2.398287305,0,2.308564414,0,2.989271792,2.840482487,0.477121255,6.9
122.6,183.9,0,203.5,0,958.2,800.1,90,4.808927024,5.214392132,0,5.315666005,0,6.865056524,6.68473672,4.49980967,2.08849047,2.264581729,0,2.308564414,0,2.981456167,2.90314427,1.954242509,33.19
183.9,122.6,0,203.5,0,959.2,800,3,5.214392132,4.808927024,0,5.315666005,0,6.866099604,6.684611728,1.098612289,2.264581729,2.08849047,0,2.308564414,0,2.98190917,2.903089987,0.477121255,4.9
102,153,0,192,0,887,942,3,4.624972813,5.030437921,0,5.257495372,0,6.787844982,6.848005275,1.098612289,2.008600172,2.184691431,0,2.283301229,0,2.94792362,2.974050903,0.477121255,4.57
102,153,0,192,0,887,942,90,4.624972813,5.030437921,0,5.257495372,0,6.787844982,6.848005275,4.49980967,2.008600172,2.184691431,0,2.283301229,0,2.94792362,2.974050903,1.954242509,25.46
122.6,183.9,0,203.5,0,958.2,800.1,28,4.808927024,5.214392132,0,5.315666005,0,6.865056524,6.68473672,3.33220451,2.08849047,2.264581729,0,2.308564414,0,2.981456167,2.90314427,1.447158031,24.29
166.8,250.2,0,203.5,0,975.6,692.6,28,5.11679549,5.522260598,0,5.315666005,0,6.883052666,6.540452632,3.33220451,2.222196046,2.398287305,0,2.308564414,0,2.989271792,2.840482487,1.447158031,33.95
200,133,0,192,0,965.4,806.2,3,5.298317367,4.890349128,0,5.257495372,0,6.872542523,6.692331851,1.098612289,2.301029996,2.123851641,0,2.283301229,0,2.984707294,2.906442794,0.477121255,11.41
108.3,162.4,0,203.5,0,938.2,849,28,4.684905154,5.090062428,0,5.315666005,0,6.843963146,6.744059186,3.33220451,2.034628457,2.210586025,0,2.308564414,0,2.972295429,2.92890769,1.447158031,20.59
305.3,203.5,0,203.5,0,965.4,631,7,5.7212949,5.315666005,0,5.315666005,0,6.872542523,6.447305863,1.945910149,2.484726804,2.308564414,0,2.308564414,0,2.984707294,2.800029359,0.84509804,25.89
108.3,162.4,0,203.5,0,938.2,849,90,4.684905154,5.090062428,0,5.315666005,0,6.843963146,6.744059186,4.49980967,2.034628457,2.210586025,0,2.308564414,0,2.972295429,2.92890769,1.954242509,29.23
116,173,0,192,0,909.8,891.9,90,4.753590191,5.153291594,0,5.257495372,0,6.813224795,6.793354019,4.49980967,2.064457989,2.238046103,0,2.283301229,0,2.958945932,2.950316164,1.954242509,31.02
141.3,212,0,203.5,0,971.8,748.5,7,4.95088529,5.356586275,0,5.315666005,0,6.879150022,6.618071204,1.945910149,2.150142162,2.326335861,0,2.308564414,0,2.987576895,2.874191805,0.84509804,10.39
157,236,0,192,0,935.4,781.2,28,5.056245805,5.463831805,0,5.257495372,0,6.840974245,6.660831199,3.33220451,2.195899652,2.372912003,0,2.283301229,0,2.970997366,2.892762235,1.447158031,33.66
133,200,0,192,0,927.4,839.2,28,4.890349128,5.298317367,0,5.257495372,0,6.832384972,6.732449057,3.33220451,2.123851641,2.301029996,0,2.283301229,0,2.967267092,2.923865475,1.447158031,27.87
250.2,166.8,0,203.5,0,977.6,694.1,7,5.522260598,5.11679549,0,5.315666005,0,6.885100588,6.542616042,1.945910149,2.398287305,2.222196046,0,2.308564414,0,2.990161193,2.841422044,0.84509804,19.35
173,116,0,192,0,946.8,856.8,7,5.153291594,4.753590191,0,5.257495372,0,6.853087878,6.753204519,1.945910149,2.238046103,2.064457989,0,2.283301229,0,2.976258249,2.932879458,0.84509804,11.39
192,288,0,192,0,929.8,716.1,3,5.257495372,5.66296048,0,5.257495372,0,6.834969509,6.573819822,1.098612289,2.283301229,2.459392488,0,2.283301229,0,2.968389542,2.854973674,0.477121255,12.79
192,288,0,192,0,929.8,716.1,28,5.257495372,5.66296048,0,5.257495372,0,6.834969509,6.573819822,3.33220451,2.283301229,2.459392488,0,2.283301229,0,2.968389542,2.854973674,1.447158031,39.32
153,102,0,192,0,888,943.1,3,5.030437921,4.624972813,0,5.257495372,0,6.788971743,6.849172322,1.098612289,2.184691431,2.008600172,0,2.283301229,0,2.948412966,2.974557745,0.477121255,4.78
288,192,0,192,0,932,717.8,3,5.66296048,5.257495372,0,5.257495372,0,6.837332815,6.576190979,1.098612289,2.459392488,2.283301229,0,2.283301229,0,2.969415912,2.856003454,0.477121255,16.11
305.3,203.5,0,203.5,0,965.4,631,28,5.7212949,5.315666005,0,5.315666005,0,6.872542523,6.447305863,3.33220451,2.484726804,2.308564414,0,2.308564414,0,2.984707294,2.800029359,1.447158031,43.38
236,157,0,192,0,972.6,749.1,7,5.463831805,5.056245805,0,5.257495372,0,6.879972898,6.618872486,1.945910149,2.372912003,2.195899652,0,2.283301229,0,2.987934265,2.874539797,0.84509804,20.42
173,116,0,192,0,946.8,856.8,3,5.153291594,4.753590191,0,5.257495372,0,6.853087878,6.753204519,1.098612289,2.238046103,2.064457989,0,2.283301229,0,2.976258249,2.932879458,0.477121255,6.94
212,141.3,0,203.5,0,973.4,750,7,5.356586275,4.95088529,0,5.315666005,0,6.880795097,6.620073207,1.945910149,2.326335861,2.150142162,0,2.308564414,0,2.988291342,2.875061263,0.84509804,15.03
236,157,0,192,0,972.6,749.1,3,5.463831805,5.056245805,0,5.257495372,0,6.879972898,6.618872486,1.098612289,2.372912003,2.195899652,0,2.283301229,0,2.987934265,2.874539797,0.477121255,13.57
183.9,122.6,0,203.5,0,959.2,800,90,5.214392132,4.808927024,0,5.315666005,0,6.866099604,6.684611728,4.49980967,2.264581729,2.08849047,0,2.308564414,0,2.98190917,2.903089987,1.954242509,32.53
166.8,250.2,0,203.5,0,975.6,692.6,7,5.11679549,5.522260598,0,5.315666005,0,6.883052666,6.540452632,1.945910149,2.222196046,2.398287305,0,2.308564414,0,2.989271792,2.840482487,0.84509804,15.75
102,153,0,192,0,887,942,7,4.624972813,5.030437921,0,5.257495372,0,6.787844982,6.848005275,1.945910149,2.008600172,2.184691431,0,2.283301229,0,2.94792362,2.974050903,0.84509804,7.68
288,192,0,192,0,932,717.8,28,5.66296048,5.257495372,0,5.257495372,0,6.837332815,6.576190979,3.33220451,2.459392488,2.283301229,0,2.283301229,0,2.969415912,2.856003454,1.447158031,38.8
212,141.3,0,203.5,0,973.4,750,28,5.356586275,4.95088529,0,5.315666005,0,6.880795097,6.620073207,3.33220451,2.326335861,2.150142162,0,2.308564414,0,2.988291342,2.875061263,1.447158031,33
102,153,0,192,0,887,942,28,4.624972813,5.030437921,0,5.257495372,0,6.787844982,6.848005275,3.33220451,2.008600172,2.184691431,0,2.283301229,0,2.94792362,2.974050903,1.447158031,17.28
173,116,0,192,0,946.8,856.8,28,5.153291594,4.753590191,0,5.257495372,0,6.853087878,6.753204519,3.33220451,2.238046103,2.064457989,0,2.283301229,0,2.976258249,2.932879458,1.447158031,24.28
183.9,122.6,0,203.5,0,959.2,800,28,5.214392132,4.808927024,0,5.315666005,0,6.866099604,6.684611728,3.33220451,2.264581729,2.08849047,0,2.308564414,0,2.98190917,2.903089987,1.447158031,24.05
133,200,0,192,0,927.4,839.2,90,4.890349128,5.298317367,0,5.257495372,0,6.832384972,6.732449057,4.49980967,2.123851641,2.301029996,0,2.283301229,0,2.967267092,2.923865475,1.954242509,36.59
192,288,0,192,0,929.8,716.1,90,5.257495372,5.66296048,0,5.257495372,0,6.834969509,6.573819822,4.49980967,2.283301229,2.459392488,0,2.283301229,0,2.968389542,2.854973674,1.954242509,50.73
133,200,0,192,0,927.4,839.2,7,4.890349128,5.298317367,0,5.257495372,0,6.832384972,6.732449057,1.945910149,2.123851641,2.301029996,0,2.283301229,0,2.967267092,2.923865475,0.84509804,13.66
305.3,203.5,0,203.5,0,965.4,631,3,5.7212949,5.315666005,0,5.315666005,0,6.872542523,6.447305863,1.098612289,2.484726804,2.308564414,0,2.308564414,0,2.984707294,2.800029359,0.477121255,14.14
236,157,0,192,0,972.6,749.1,90,5.463831805,5.056245805,0,5.257495372,0,6.879972898,6.618872486,4.49980967,2.372912003,2.195899652,0,2.283301229,0,2.987934265,2.874539797,1.954242509,47.78
108.3,162.4,0,203.5,0,938.2,849,3,4.684905154,5.090062428,0,5.315666005,0,6.843963146,6.744059186,1.098612289,2.034628457,2.210586025,0,2.308564414,0,2.972295429,2.92890769,0.477121255,2.33
157,236,0,192,0,935.4,781.2,7,5.056245805,5.463831805,0,5.257495372,0,6.840974245,6.660831199,1.945910149,2.195899652,2.372912003,0,2.283301229,0,2.970997366,2.892762235,0.84509804,16.89
288,192,0,192,0,932,717.8,7,5.66296048,5.257495372,0,5.257495372,0,6.837332815,6.576190979,1.945910149,2.459392488,2.283301229,0,2.283301229,0,2.969415912,2.856003454,0.84509804,23.52
212,141.3,0,203.5,0,973.4,750,3,5.356586275,4.95088529,0,5.315666005,0,6.880795097,6.620073207,1.098612289,2.326335861,2.150142162,0,2.308564414,0,2.988291342,2.875061263,0.477121255,6.81
212,141.3,0,203.5,0,973.4,750,90,5.356586275,4.95088529,0,5.315666005,0,6.880795097,6.620073207,4.49980967,2.326335861,2.150142162,0,2.308564414,0,2.988291342,2.875061263,1.954242509,39.7
153,102,0,192,0,888,943.1,28,5.030437921,4.624972813,0,5.257495372,0,6.788971743,6.849172322,3.33220451,2.184691431,2.008600172,0,2.283301229,0,2.948412966,2.974557745,1.447158031,17.96
236,157,0,192,0,972.6,749.1,28,5.463831805,5.056245805,0,5.257495372,0,6.879972898,6.618872486,3.33220451,2.372912003,2.195899652,0,2.283301229,0,2.987934265,2.874539797,1.447158031,32.88
116,173,0,192,0,909.8,891.9,28,4.753590191,5.153291594,0,5.257495372,0,6.813224795,6.793354019,3.33220451,2.064457989,2.238046103,0,2.283301229,0,2.958945932,2.950316164,1.447158031,22.35
183.9,122.6,0,203.5,0,959.2,800,7,5.214392132,4.808927024,0,5.315666005,0,6.866099604,6.684611728,1.945910149,2.264581729,2.08849047,0,2.308564414,0,2.98190917,2.903089987,0.84509804,10.79
108.3,162.4,0,203.5,0,938.2,849,7,4.684905154,5.090062428,0,5.315666005,0,6.843963146,6.744059186,1.945910149,2.034628457,2.210586025,0,2.308564414,0,2.972295429,2.92890769,0.84509804,7.72
203.5,305.3,0,203.5,0,963.4,630,28,5.315666005,5.7212949,0,5.315666005,0,6.870468694,6.445719819,3.33220451,2.308564414,2.484726804,0,2.308564414,0,2.983806642,2.799340549,1.447158031,41.68
203.5,305.3,0,203.5,0,963.4,630,3,5.315666005,5.7212949,0,5.315666005,0,6.870468694,6.445719819,1.098612289,2.308564414,2.484726804,0,2.308564414,0,2.983806642,2.799340549,0.477121255,9.56
133,200,0,192,0,927.4,839.2,3,4.890349128,5.298317367,0,5.257495372,0,6.832384972,6.732449057,1.098612289,2.123851641,2.301029996,0,2.283301229,0,2.967267092,2.923865475,0.477121255,6.88
288,192,0,192,0,932,717.8,90,5.66296048,5.257495372,0,5.257495372,0,6.837332815,6.576190979,4.49980967,2.459392488,2.283301229,0,2.283301229,0,2.969415912,2.856003454,1.954242509,50.53
200,133,0,192,0,965.4,806.2,7,5.298317367,4.890349128,0,5.257495372,0,6.872542523,6.692331851,1.945910149,2.301029996,2.123851641,0,2.283301229,0,2.984707294,2.906442794,0.84509804,17.17
200,133,0,192,0,965.4,806.2,28,5.298317367,4.890349128,0,5.257495372,0,6.872542523,6.692331851,3.33220451,2.301029996,2.123851641,0,2.283301229,0,2.984707294,2.906442794,1.447158031,30.44
250.2,166.8,0,203.5,0,977.6,694.1,3,5.522260598,5.11679549,0,5.315666005,0,6.885100588,6.542616042,1.098612289,2.398287305,2.222196046,0,2.308564414,0,2.990161193,2.841422044,0.477121255,9.73
122.6,183.9,0,203.5,0,958.2,800.1,3,4.808927024,5.214392132,0,5.315666005,0,6.865056524,6.68473672,1.098612289,2.08849047,2.264581729,0,2.308564414,0,2.981456167,2.90314427,0.477121255,3.32
153,102,0,192,0,888,943.1,90,5.030437921,4.624972813,0,5.257495372,0,6.788971743,6.849172322,4.49980967,2.184691431,2.008600172,0,2.283301229,0,2.948412966,2.974557745,1.954242509,26.32
200,133,0,192,0,965.4,806.2,90,5.298317367,4.890349128,0,5.257495372,0,6.872542523,6.692331851,4.49980967,2.301029996,2.123851641,0,2.283301229,0,2.984707294,2.906442794,1.954242509,43.25
116,173,0,192,0,909.8,891.9,3,4.753590191,5.153291594,0,5.257495372,0,6.813224795,6.793354019,1.098612289,2.064457989,2.238046103,0,2.283301229,0,2.958945932,2.950316164,0.477121255,6.28
173,116,0,192,0,946.8,856.8,90,5.153291594,4.753590191,0,5.257495372,0,6.853087878,6.753204519,4.49980967,2.238046103,2.064457989,0,2.283301229,0,2.976258249,2.932879458,1.954242509,32.1
250.2,166.8,0,203.5,0,977.6,694.1,28,5.522260598,5.11679549,0,5.315666005,0,6.885100588,6.542616042,3.33220451,2.398287305,2.222196046,0,2.308564414,0,2.990161193,2.841422044,1.447158031,36.96
305.3,203.5,0,203.5,0,965.4,631,90,5.7212949,5.315666005,0,5.315666005,0,6.872542523,6.447305863,4.49980967,2.484726804,2.308564414,0,2.308564414,0,2.984707294,2.800029359,1.954242509,54.6
192,288,0,192,0,929.8,716.1,7,5.257495372,5.66296048,0,5.257495372,0,6.834969509,6.573819822,1.945910149,2.283301229,2.459392488,0,2.283301229,0,2.968389542,2.854973674,0.84509804,21.48
157,236,0,192,0,935.4,781.2,3,5.056245805,5.463831805,0,5.257495372,0,6.840974245,6.660831199,1.098612289,2.195899652,2.372912003,0,2.283301229,0,2.970997366,2.892762235,0.477121255,9.69
153,102,0,192,0,888,943.1,7,5.030437921,4.624972813,0,5.257495372,0,6.788971743,6.849172322,1.945910149,2.184691431,2.008600172,0,2.283301229,0,2.948412966,2.974557745,0.84509804,8.37
141.3,212,0,203.5,0,971.8,748.5,90,4.95088529,5.356586275,0,5.315666005,0,6.879150022,6.618071204,4.49980967,2.150142162,2.326335861,0,2.308564414,0,2.987576895,2.874191805,1.954242509,39.66
116,173,0,192,0,909.8,891.9,7,4.753590191,5.153291594,0,5.257495372,0,6.813224795,6.793354019,1.945910149,2.064457989,2.238046103,0,2.283301229,0,2.958945932,2.950316164,0.84509804,10.09
141.3,212,0,203.5,0,971.8,748.5,3,4.95088529,5.356586275,0,5.315666005,0,6.879150022,6.618071204,1.098612289,2.150142162,2.326335861,0,2.308564414,0,2.987576895,2.874191805,0.477121255,4.83
122.6,183.9,0,203.5,0,958.2,800.1,7,4.808927024,5.214392132,0,5.315666005,0,6.865056524,6.68473672,1.945910149,2.08849047,2.264581729,0,2.308564414,0,2.981456167,2.90314427,0.84509804,10.35
166.8,250.2,0,203.5,0,975.6,692.6,90,5.11679549,5.522260598,0,5.315666005,0,6.883052666,6.540452632,4.49980967,2.222196046,2.398287305,0,2.308564414,0,2.989271792,2.840482487,1.954242509,43.57
203.5,305.3,0,203.5,0,963.4,630,90,5.315666005,5.7212949,0,5.315666005,0,6.870468694,6.445719819,4.49980967,2.308564414,2.484726804,0,2.308564414,0,2.983806642,2.799340549,1.954242509,51.86
310,0,0,192,0,1012,830,3,5.736572297,0,0,5.257495372,0,6.91968385,6.721425701,1.098612289,2.491361694,0,0,2.283301229,0,3.005180513,2.919078092,0.477121255,11.85
310,0,0,192,0,1012,830,7,5.736572297,0,0,5.257495372,0,6.91968385,6.721425701,1.945910149,2.491361694,0,0,2.283301229,0,3.005180513,2.919078092,0.84509804,17.24
310,0,0,192,0,1012,830,28,5.736572297,0,0,5.257495372,0,6.91968385,6.721425701,3.33220451,2.491361694,0,0,2.283301229,0,3.005180513,2.919078092,1.447158031,27.83
310,0,0,192,0,1012,830,90,5.736572297,0,0,5.257495372,0,6.91968385,6.721425701,4.49980967,2.491361694,0,0,2.283301229,0,3.005180513,2.919078092,1.954242509,35.76
310,0,0,192,0,1012,830,120,5.736572297,0,0,5.257495372,0,6.91968385,6.721425701,4.787491743,2.491361694,0,0,2.283301229,0,3.005180513,2.919078092,2.079181246,38.7
331,0,0,192,0,1025,821,3,5.802118375,0,0,5.257495372,0,6.932447892,6.710523109,1.098612289,2.519827994,0,0,2.283301229,0,3.010723865,2.914343157,0.477121255,14.31
331,0,0,192,0,1025,821,7,5.802118375,0,0,5.257495372,0,6.932447892,6.710523109,1.945910149,2.519827994,0,0,2.283301229,0,3.010723865,2.914343157,0.84509804,17.44
331,0,0,192,0,1025,821,28,5.802118375,0,0,5.257495372,0,6.932447892,6.710523109,3.33220451,2.519827994,0,0,2.283301229,0,3.010723865,2.914343157,1.447158031,31.74
331,0,0,192,0,1025,821,90,5.802118375,0,0,5.257495372,0,6.932447892,6.710523109,4.49980967,2.519827994,0,0,2.283301229,0,3.010723865,2.914343157,1.954242509,37.91
331,0,0,192,0,1025,821,120,5.802118375,0,0,5.257495372,0,6.932447892,6.710523109,4.787491743,2.519827994,0,0,2.283301229,0,3.010723865,2.914343157,2.079181246,39.38
349,0,0,192,0,1056,809,3,5.855071922,0,0,5.257495372,0,6.962243464,6.695798917,1.098612289,2.542825427,0,0,2.283301229,0,3.023663918,2.907948522,0.477121255,15.87
349,0,0,192,0,1056,809,7,5.855071922,0,0,5.257495372,0,6.962243464,6.695798917,1.945910149,2.542825427,0,0,2.283301229,0,3.023663918,2.907948522,0.84509804,9.01
349,0,0,192,0,1056,809,28,5.855071922,0,0,5.257495372,0,6.962243464,6.695798917,3.33220451,2.542825427,0,0,2.283301229,0,3.023663918,2.907948522,1.447158031,33.61
