cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate ,age,ln_cement,ln_blast_furnace_slag,ln_fly_ash,ln_water,ln_superplasticizer,ln_coarse_aggregate,ln_fine_aggregate ,ln_age,sqrt_cement,sqrt_blast_furnace_slag,sqrt_fly_ash,sqrt_water,sqrt_superplasticizer,sqrt_coarse_aggregate,sqrt_fine_aggregate ,sqrt_age,log2_cement,log2_blast_furnace_slag,log2_fly_ash,log2_water,log2_superplasticizer,log2_coarse_aggregate,log2_fine_aggregate ,log2_age,log10_ln_cement,log10_ln_blast_furnace_slag,log10_ln_fly_ash,log10_ln_water,log10_ln_superplasticizer,log10_ln_coarse_aggregate,log10_ln_fine_aggregate ,log10_ln_age,sqrt2_log2_cement,sqrt2_log2_blast_furnace_slag,sqrt2_log2_fly_ash,sqrt2_log2_water,sqrt2_log2_superplasticizer,sqrt2_log2_coarse_aggregate,sqrt2_log2_fine_aggregate ,sqrt2_log2_age,cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate ,age,concrete_compressive_strength
108.3,162.4,0,203.5,0,938.2,849,90,4.684905154,5.090062428,0,5.315666005,0,6.843963146,6.744059186,4.49980967,10.40672859,12.74362586,0,14.26534262,0,30.6300506,29.13760457,9.486832981,6.758889433,7.343407822,0,7.668884984,0,9.873751691,9.729620744,6.491853096,2.034628457,2.210586025,0,2.308564414,0,2.972295429,2.92890769,1.954242509,3.225946155,3.569821544,0,3.77694885,0,5.534442213,5.397925951,3.080070288,108.3,162.4,0,203.5,0,938.2,849,90,29.23
116,173,0,192,0,909.8,891.9,90,4.753590191,5.153291594,0,5.257495372,0,6.813224795,6.793354019,4.49980967,10.77032961,13.15294644,0,13.85640646,0,30.16289111,29.86469488,9.486832981,6.857980995,7.434628228,0,7.584962501,0,9.829405624,9.800738154,6.491853096,2.064457989,2.238046103,0,2.283301229,0,2.958945932,2.950316164,1.954242509,3.281818035,3.62669911,0,3.722419436,0,5.492075301,5.464860005,3.080070288,116,173,0,192,0,909.8,891.9,90,31.02
141.3,212,0,203.5,0,971.8,748.5,7,4.95088529,5.356586275,0,5.315666005,0,6.879150022,6.618071204,1.945910149,11.88696765,14.56021978,0,14.26534262,0,31.17370687,27.35872804,2.645751311,7.142617655,7.727920455,0,7.668884984,0,9.924515622,9.547858506,2.807354922,2.150142162,2.326335861,0,2.308564414,0,2.987576895,2.874191805,0.84509804,3.4477482,3.815785604,0,3.77694885,0,5.583341909,5.230557144,1.626576562,141.3,212,0,203.5,0,971.8,748.5,7,10.39
157,236,0,192,0,935.4,781.2,28,5.056245805,5.463831805,0,5.257495372,0,6.840974245,6.660831199,3.33220451,12.52996409,15.3622915,0,13.85640646,0,30.5843097,27.94995528,5.291502622,7.294620749,7.882643049,0,7.584962501,0,9.869439619,9.609548139,4.807354922,2.195899652,2.372912003,0,2.283301229,0,2.970997366,2.892762235,1.447158031,3.539768931,3.919475921,0,3.722419436,0,5.530308283,5.286771725,2.300326634,157,236,0,192,0,935.4,781.2,28,33.66
133,200,0,192,0,927.4,839.2,28,4.890349128,5.298317367,0,5.257495372,0,6.832384972,6.732449057,3.33220451,11.53256259,14.14213562,0,13.85640646,0,30.45324285,28.96894889,5.291502622,7.055282436,7.64385619,0,7.584962501,0,9.857047916,9.712870868,4.807354922,2.123851641,2.301029996,0,2.283301229,0,2.967267092,2.923865475,1.447158031,3.39596269,3.760603093,0,3.722419436,0,5.518445691,5.382281012,2.300326634,133,200,0,192,0,927.4,839.2,28,27.87
250.2,166.8,0,203.5,0,977.6,694.1,7,5.522260598,5.11679549,0,5.315666005,0,6.885100588,6.542616042,1.945910149,15.81771159,12.91510743,0,14.26534262,0,31.26659559,26.34577765,2.645751311,7.966937979,7.381975479,0,7.668884984,0,9.933100475,9.438999719,2.807354922,2.398287305,2.222196046,0,2.308564414,0,2.990161193,2.841422044,0.84509804,3.977148676,3.593759512,0,3.77694885,0,5.591654102,5.132813814,1.626576562,250.2,166.8,0,203.5,0,977.6,694.1,7,19.35
173,116,0,192,0,946.8,856.8,7,5.153291594,4.753590191,0,5.257495372,0,6.853087878,6.753204519,1.945910149,13.15294644,10.77032961,0,13.85640646,0,30.77011537,29.2711462,2.645751311,7.434628228,6.857980995,0,7.584962501,0,9.886915896,9.74281467,2.807354922,2.238046103,2.064457989,0,2.283301229,0,2.976258249,2.932879458,0.84509804,3.62669911,3.281818035,0,3.722419436,0,5.547081699,5.410281527,1.626576562,173,116,0,192,0,946.8,856.8,7,11.39
192,288,0,192,0,929.8,716.1,3,5.257495372,5.66296048,0,5.257495372,0,6.834969509,6.573819822,1.098612289,13.85640646,16.97056275,0,13.85640646,0,30.49262206,26.76004484,1.732050808,7.584962501,8.169925001,0,7.584962501,0,9.860776616,9.484017257,1.584962501,2.283301229,2.459392488,0,2.283301229,0,2.968389542,2.854973674,0.477121255,3.722419436,4.119534288,0,3.722419436,0,5.522012501,5.173011197,1.316074013,192,288,0,192,0,929.8,716.1,3,12.79
192,288,0,192,0,929.8,716.1,28,5.257495372,5.66296048,0,5.257495372,0,6.834969509,6.573819822,3.33220451,13.85640646,16.97056275,0,13.85640646,0,30.49262206,26.76004484,5.291502622,7.584962501,8.169925001,0,7.584962501,0,9.860776616,9.484017257,4.807354922,2.283301229,2.459392488,0,2.283301229,0,2.968389542,2.854973674,1.447158031,3.722419436,4.119534288,0,3.722419436,0,5.522012501,5.173011197,2.300326634,192,288,0,192,0,929.8,716.1,28,39.32
153,102,0,192,0,888,943.1,3,5.030437921,4.624972813,0,5.257495372,0,6.788971743,6.849172322,1.098612289,12.36931688,10.09950494,0,13.85640646,0,29.79932885,30.70993325,1.732050808,7.257387843,6.672425342,0,7.584962501,0,9.794415866,9.881266942,1.584962501,2.184691431,2.008600172,0,2.283301229,0,2.948412966,2.974557745,0.477121255,3.517003963,3.177971828,0,3.722419436,0,5.458876153,5.541654378,1.316074013,153,102,0,192,0,888,943.1,3,4.78
288,192,0,192,0,932,717.8,3,5.66296048,5.257495372,0,5.257495372,0,6.837332815,6.576190979,1.098612289,16.97056275,13.85640646,0,13.85640646,0,30.52867504,26.79178979,1.732050808,8.169925001,7.584962501,0,7.584962501,0,9.864186145,9.487438113,1.584962501,2.459392488,2.283301229,0,2.283301229,0,2.969415912,2.856003454,0.477121255,4.119534288,3.722419436,0,3.722419436,0,5.525276015,5.176078611,1.316074013,288,192,0,192,0,932,717.8,3,16.11
305.3,203.5,0,203.5,0,965.4,631,28,5.7212949,5.315666005,0,5.315666005,0,6.872542523,6.447305863,3.33220451,17.47283606,14.26534262,0,14.26534262,0,31.07088669,25.11971337,5.291502622,8.254083779,7.668884984,0,7.668884984,0,9.914983017,9.301496195,4.807354922,2.484726804,2.308564414,0,2.308564414,0,2.984707294,2.800029359,1.447158031,4.18005216,3.77694885,0,3.77694885,0,5.574126541,5.01195704,2.300326634,305.3,203.5,0,203.5,0,965.4,631,28,43.38
236,157,0,192,0,972.6,749.1,7,5.463831805,5.056245805,0,5.257495372,0,6.879972898,6.618872486,1.945910149,15.3622915,12.52996409,0,13.85640646,0,31.18653556,27.36969127,2.645751311,7.882643049,7.294620749,0,7.584962501,0,9.925702781,9.549014512,2.807354922,2.372912003,2.195899652,0,2.283301229,0,2.987934265,2.874539797,0.84509804,3.919475921,3.539768931,0,3.722419436,0,5.584490626,5.231605037,1.626576562,236,157,0,192,0,972.6,749.1,7,20.42
173,116,0,192,0,946.8,856.8,3,5.153291594,4.753590191,0,5.257495372,0,6.853087878,6.753204519,1.098612289,13.15294644,10.77032961,0,13.85640646,0,30.77011537,29.2711462,1.732050808,7.434628228,6.857980995,0,7.584962501,0,9.886915896,9.74281467,1.584962501,2.238046103,2.064457989,0,2.283301229,0,2.976258249,2.932879458,0.477121255,3.62669911,3.281818035,0,3.722419436,0,5.547081699,5.410281527,1.316074013,173,116,0,192,0,946.8,856.8,3,6.94
212,141.3,0,203.5,0,973.4,750,7,5.356586275,4.95088529,0,5.315666005,0,6.880795097,6.620073207,1.945910149,14.56021978,11.88696765,0,14.26534262,0,31.19935897,27.38612788,2.645751311,7.727920455,7.142617655,0,7.668884984,0,9.926888964,9.550746785,2.807354922,2.326335861,2.150142162,0,2.308564414,0,2.988291342,2.875061263,0.84509804,3.815785604,3.4477482,0,3.77694885,0,5.585638636,5.233175697,1.626576562,212,141.3,0,203.5,0,973.4,750,7,15.03
236,157,0,192,0,972.6,749.1,3,5.463831805,5.056245805,0,5.257495372,0,6.879972898,6.618872486,1.098612289,15.3622915,12.52996409,0,13.85640646,0,31.18653556,27.36969127,1.732050808,7.882643049,7.294620749,0,7.584962501,0,9.925702781,9.549014512,1.584962501,2.372912003,2.195899652,0,2.283301229,0,2.987934265,2.874539797,0.477121255,3.919475921,3.539768931,0,3.722419436,0,5.584490626,5.231605037,1.316074013,236,157,0,192,0,972.6,749.1,3,13.57
183.9,122.6,0,203.5,0,959.2,800,90,5.214392132,4.808927024,0,5.315666005,0,6.866099604,6.684611728,4.49980967,13.56097342,11.07248843,0,14.26534262,0,30.97095413,28.28427125,9.486832981,7.52277767,6.937815169,0,7.668884984,0,9.905687849,9.64385619,6.491853096,2.264581729,2.08849047,0,2.308564414,0,2.98190917,2.903089987,1.954242509,3.682522697,3.327534888,0,3.77694885,0,5.565155356,5.318295897,3.080070288,183.9,122.6,0,203.5,0,959.2,800,90,32.53
166.8,250.2,0,203.5,0,975.6,692.6,7,5.11679549,5.522260598,0,5.315666005,0,6.883052666,6.540452632,1.945910149,12.91510743,15.81771159,0,14.26534262,0,31.2345962,26.31729469,2.645751311,7.381975479,7.966937979,0,7.668884984,0,9.930145948,9.435878577,2.807354922,2.222196046,2.398287305,0,2.308564414,0,2.989271792,2.840482487,0.84509804,3.593759512,3.977148676,0,3.77694885,0,5.588792016,5.130038469,1.626576562,166.8,250.2,0,203.5,0,975.6,692.6,7,15.75
102,153,0,192,0,887,942,7,4.624972813,5.030437921,0,5.257495372,0,6.787844982,6.848005275,1.945910149,10.09950494,12.36931688,0,13.85640646,0,29.78254522,30.69201851,2.645751311,6.672425342,7.257387843,0,7.584962501,0,9.792790294,9.87958325,2.807354922,2.008600172,2.184691431,0,2.283301229,0,2.94792362,2.974050903,0.84509804,3.177971828,3.517003963,0,3.722419436,0,5.457338658,5.540037771,1.626576562,102,153,0,192,0,887,942,7,7.68
288,192,0,192,0,932,717.8,28,5.66296048,5.257495372,0,5.257495372,0,6.837332815,6.576190979,3.33220451,16.97056275,13.85640646,0,13.85640646,0,30.52867504,26.79178979,5.291502622,8.169925001,7.584962501,0,7.584962501,0,9.864186145,9.487438113,4.807354922,2.459392488,2.283301229,0,2.283301229,0,2.969415912,2.856003454,1.447158031,4.119534288,3.722419436,0,3.722419436,0,5.525276015,5.176078611,2.300326634,288,192,0,192,0,932,717.8,28,38.8
212,141.3,0,203.5,0,973.4,750,28,5.356586275,4.95088529,0,5.315666005,0,6.880795097,6.620073207,3.33220451,14.56021978,11.88696765,0,14.26534262,0,31.19935897,27.38612788,5.291502622,7.727920455,7.142617655,0,7.668884984,0,9.926888964,9.550746785,4.807354922,2.326335861,2.150142162,0,2.308564414,0,2.988291342,2.875061263,1.447158031,3.815785604,3.4477482,0,3.77694885,0,5.585638636,5.233175697,2.300326634,212,141.3,0,203.5,0,973.4,750,28,33
102,153,0,192,0,887,942,28,4.624972813,5.030437921,0,5.257495372,0,6.787844982,6.848005275,3.33220451,10.09950494,12.36931688,0,13.85640646,0,29.78254522,30.69201851,5.291502622,6.672425342,7.257387843,0,7.584962501,0,9.792790294,9.87958325,4.807354922,2.008600172,2.184691431,0,2.283301229,0,2.94792362,2.974050903,1.447158031,3.177971828,3.517003963,0,3.722419436,0,5.457338658,5.540037771,2.300326634,102,153,0,192,0,887,942,28,17.28
173,116,0,192,0,946.8,856.8,28,5.153291594,4.753590191,0,5.257495372,0,6.853087878,6.753204519,3.33220451,13.15294644,10.77032961,0,13.85640646,0,30.77011537,29.2711462,5.291502622,7.434628228,6.857980995,0,7.584962501,0,9.886915896,9.74281467,4.807354922,2.238046103,2.064457989,0,2.283301229,0,2.976258249,2.932879458,1.447158031,3.62669911,3.281818035,0,3.722419436,0,5.547081699,5.410281527,2.300326634,173,116,0,192,0,946.8,856.8,28,24.28
183.9,122.6,0,203.5,0,959.2,800,28,5.214392132,4.808927024,0,5.315666005,0,6.866099604,6.684611728,3.33220451,13.56097342,11.07248843,0,14.26534262,0,30.97095413,28.28427125,5.291502622,7.52277767,6.937815169,0,7.668884984,0,9.905687849,9.64385619,4.807354922,2.264581729,2.08849047,0,2.308564414,0,2.98190917,2.903089987,1.447158031,3.682522697,3.327534888,0,3.77694885,0,5.565155356,5.318295897,2.300326634,183.9,122.6,0,203.5,0,959.2,800,28,24.05
133,200,0,192,0,927.4,839.2,90,4.890349128,5.298317367,0,5.257495372,0,6.832384972,6.732449057,4.49980967,11.53256259,14.14213562,0,13.85640646,0,30.45324285,28.96894889,9.486832981,7.055282436,7.64385619,0,7.584962501,0,9.857047916,9.712870868,6.491853096,2.123851641,2.301029996,0,2.283301229,0,2.967267092,2.923865475,1.954242509,3.39596269,3.760603093,0,3.722419436,0,5.518445691,5.382281012,3.080070288,133,200,0,192,0,927.4,839.2,90,36.59
192,288,0,192,0,929.8,716.1,90,5.257495372,5.66296048,0,5.257495372,0,6.834969509,6.573819822,4.49980967,13.85640646,16.97056275,0,13.85640646,0,30.49262206,26.76004484,9.486832981,7.584962501,8.169925001,0,7.584962501,0,9.860776616,9.484017257,6.491853096,2.283301229,2.459392488,0,2.283301229,0,2.968389542,2.854973674,1.954242509,3.722419436,4.119534288,0,3.722419436,0,5.522012501,5.173011197,3.080070288,192,288,0,192,0,929.8,716.1,90,50.73
133,200,0,192,0,927.4,839.2,7,4.890349128,5.298317367,0,5.257495372,0,6.832384972,6.732449057,1.945910149,11.53256259,14.14213562,0,13.85640646,0,30.45324285,28.96894889,2.645751311,7.055282436,7.64385619,0,7.584962501,0,9.857047916,9.712870868,2.807354922,2.123851641,2.301029996,0,2.283301229,0,2.967267092,2.923865475,0.84509804,3.39596269,3.760603093,0,3.722419436,0,5.518445691,5.382281012,1.626576562,133,200,0,192,0,927.4,839.2,7,13.66
305.3,203.5,0,203.5,0,965.4,631,3,5.7212949,5.315666005,0,5.315666005,0,6.872542523,6.447305863,1.098612289,17.47283606,14.26534262,0,14.26534262,0,31.07088669,25.11971337,1.732050808,8.254083779,7.668884984,0,7.668884984,0,9.914983017,9.301496195,1.584962501,2.484726804,2.308564414,0,2.308564414,0,2.984707294,2.800029359,0.477121255,4.18005216,3.77694885,0,3.77694885,0,5.574126541,5.01195704,1.316074013,305.3,203.5,0,203.5,0,965.4,631,3,14.14
236,157,0,192,0,972.6,749.1,90,5.463831805,5.056245805,0,5.257495372,0,6.879972898,6.618872486,4.49980967,15.3622915,12.52996409,0,13.85640646,0,31.18653556,27.36969127,9.486832981,7.882643049,7.294620749,0,7.584962501,0,9.925702781,9.549014512,6.491853096,2.372912003,2.195899652,0,2.283301229,0,2.987934265,2.874539797,1.954242509,3.919475921,3.539768931,0,3.722419436,0,5.584490626,5.231605037,3.080070288,236,157,0,192,0,972.6,749.1,90,47.78
108.3,162.4,0,203.5,0,938.2,849,3,4.684905154,5.090062428,0,5.315666005,0,6.843963146,6.744059186,1.098612289,10.40672859,12.74362586,0,14.26534262,0,30.6300506,29.13760457,1.732050808,6.758889433,7.343407822,0,7.668884984,0,9.873751691,9.729620744,1.584962501,2.034628457,2.210586025,0,2.308564414,0,2.972295429,2.92890769,0.477121255,3.225946155,3.569821544,0,3.77694885,0,5.534442213,5.397925951,1.316074013,108.3,162.4,0,203.5,0,938.2,849,3,2.33
157,236,0,192,0,935.4,781.2,7,5.056245805,5.463831805,0,5.257495372,0,6.840974245,6.660831199,1.945910149,12.52996409,15.3622915,0,13.85640646,0,30.5843097,27.94995528,2.645751311,7.294620749,7.882643049,0,7.584962501,0,9.869439619,9.609548139,2.807354922,2.195899652,2.372912003,0,2.283301229,0,2.970997366,2.892762235,0.84509804,3.539768931,3.919475921,0,3.722419436,0,5.530308283,5.286771725,1.626576562,157,236,0,192,0,935.4,781.2,7,16.89
288,192,0,192,0,932,717.8,7,5.66296048,5.257495372,0,5.257495372,0,6.837332815,6.576190979,1.945910149,16.97056275,13.85640646,0,13.85640646,0,30.52867504,26.79178979,2.645751311,8.169925001,7.584962501,0,7.584962501,0,9.864186145,9.487438113,2.807354922,2.459392488,2.283301229,0,2.283301229,0,2.969415912,2.856003454,0.84509804,4.119534288,3.722419436,0,3.722419436,0,5.525276015,5.176078611,1.626576562,288,192,0,192,0,932,717.8,7,23.52
212,141.3,0,203.5,0,973.4,750,3,5.356586275,4.95088529,0,5.315666005,0,6.880795097,6.620073207,1.098612289,14.56021978,11.88696765,0,14.26534262,0,31.19935897,27.38612788,1.732050808,7.727920455,7.142617655,0,7.668884984,0,9.926888964,9.550746785,1.584962501,2.326335861,2.150142162,0,2.308564414,0,2.988291342,2.875061263,0.477121255,3.815785604,3.4477482,0,3.77694885,0,5.585638636,5.233175697,1.316074013,212,141.3,0,203.5,0,973.4,750,3,6.81
212,141.3,0,203.5,0,973.4,750,90,5.356586275,4.95088529,0,5.315666005,0,6.880795097,6.620073207,4.49980967,14.56021978,11.88696765,0,14.26534262,0,31.19935897,27.38612788,9.486832981,7.727920455,7.142617655,0,7.668884984,0,9.926888964,9.550746785,6.491853096,2.326335861,2.150142162,0,2.308564414,0,2.988291342,2.875061263,1.954242509,3.815785604,3.4477482,0,3.77694885,0,5.585638636,5.233175697,3.080070288,212,141.3,0,203.5,0,973.4,750,90,39.7
153,102,0,192,0,888,943.1,28,5.030437921,4.624972813,0,5.257495372,0,6.788971743,6.849172322,3.33220451,12.36931688,10.09950494,0,13.85640646,0,29.79932885,30.70993325,5.291502622,7.257387843,6.672425342,0,7.584962501,0,9.794415866,9.881266942,4.807354922,2.184691431,2.008600172,0,2.283301229,0,2.948412966,2.974557745,1.447158031,3.517003963,3.177971828,0,3.722419436,0,5.458876153,5.541654378,2.300326634,153,102,0,192,0,888,943.1,28,17.96
236,157,0,192,0,972.6,749.1,28,5.463831805,5.056245805,0,5.257495372,0,6.879972898,6.618872486,3.33220451,15.3622915,12.52996409,0,13.85640646,0,31.18653556,27.36969127,5.291502622,7.882643049,7.294620749,0,7.584962501,0,9.925702781,9.549014512,4.807354922,2.372912003,2.195899652,0,2.283301229,0,2.987934265,2.874539797,1.447158031,3.919475921,3.539768931,0,3.722419436,0,5.584490626,5.231605037,2.300326634,236,157,0,192,0,972.6,749.1,28,32.88
116,173,0,192,0,909.8,891.9,28,4.753590191,5.153291594,0,5.257495372,0,6.813224795,6.793354019,3.33220451,10.77032961,13.15294644,0,13.85640646,0,30.16289111,29.86469488,5.291502622,6.857980995,7.434628228,0,7.584962501,0,9.829405624,9.800738154,4.807354922,2.064457989,2.238046103,0,2.283301229,0,2.958945932,2.950316164,1.447158031,3.281818035,3.62669911,0,3.722419436,0,5.492075301,5.464860005,2.300326634,116,173,0,192,0,909.8,891.9,28,22.35
183.9,122.6,0,203.5,0,959.2,800,7,5.214392132,4.808927024,0,5.315666005,0,6.866099604,6.684611728,1.945910149,13.56097342,11.07248843,0,14.26534262,0,30.97095413,28.28427125,2.645751311,7.52277767,6.937815169,0,7.668884984,0,9.905687849,9.64385619,2.807354922,2.264581729,2.08849047,0,2.308564414,0,2.98190917,2.903089987,0.84509804,3.682522697,3.327534888,0,3.77694885,0,5.565155356,5.318295897,1.626576562,183.9,122.6,0,203.5,0,959.2,800,7,10.79
108.3,162.4,0,203.5,0,938.2,849,7,4.684905154,5.090062428,0,5.315666005,0,6.843963146,6.744059186,1.945910149,10.40672859,12.74362586,0,14.26534262,0,30.6300506,29.13760457,2.645751311,6.758889433,7.343407822,0,7.668884984,0,9.873751691,9.729620744,2.807354922,2.034628457,2.210586025,0,2.308564414,0,2.972295429,2.92890769,0.84509804,3.225946155,3.569821544,0,3.77694885,0,5.534442213,5.397925951,1.626576562,108.3,162.4,0,203.5,0,938.2,849,7,7.72
203.5,305.3,0,203.5,0,963.4,630,28,5.315666005,5.7212949,0,5.315666005,0,6.870468694,6.445719819,3.33220451,14.26534262,17.47283606,0,14.26534262,0,31.03868554,25.0998008,5.291502622,7.668884984,8.254083779,0,7.668884984,0,9.911991114,9.299208018,4.807354922,2.308564414,2.484726804,0,2.308564414,0,2.983806642,2.799340549,1.447158031,3.77694885,4.18005216,0,3.77694885,0,5.571237344,5.009970139,2.300326634,203.5,305.3,0,203.5,0,963.4,630,28,41.68
203.5,305.3,0,203.5,0,963.4,630,3,5.315666005,5.7212949,0,5.315666005,0,6.870468694,6.445719819,1.098612289,14.26534262,17.47283606,0,14.26534262,0,31.03868554,25.0998008,1.732050808,7.668884984,8.254083779,0,7.668884984,0,9.911991114,9.299208018,1.584962501,2.308564414,2.484726804,0,2.308564414,0,2.983806642,2.799340549,0.477121255,3.77694885,4.18005216,0,3.77694885,0,5.571237344,5.009970139,1.316074013,203.5,305.3,0,203.5,0,963.4,630,3,9.56
133,200,0,192,0,927.4,839.2,3,4.890349128,5.298317367,0,5.257495372,0,6.832384972,6.732449057,1.098612289,11.53256259,14.14213562,0,13.85640646,0,30.45324285,28.96894889,1.732050808,7.055282436,7.64385619,0,7.584962501,0,9.857047916,9.712870868,1.584962501,2.123851641,2.301029996,0,2.283301229,0,2.967267092,2.923865475,0.477121255,3.39596269,3.760603093,0,3.722419436,0,5.518445691,5.382281012,1.316074013,133,200,0,192,0,927.4,839.2,3,6.88
288,192,0,192,0,932,717.8,90,5.66296048,5.257495372,0,5.257495372,0,6.837332815,6.576190979,4.49980967,16.97056275,13.85640646,0,13.85640646,0,30.52867504,26.79178979,9.486832981,8.169925001,7.584962501,0,7.584962501,0,9.864186145,9.487438113,6.491853096,2.459392488,2.283301229,0,2.283301229,0,2.969415912,2.856003454,1.954242509,4.119534288,3.722419436,0,3.722419436,0,5.525276015,5.176078611,3.080070288,288,192,0,192,0,932,717.8,90,50.53
200,133,0,192,0,965.4,806.2,7,5.298317367,4.890349128,0,5.257495372,0,6.872542523,6.692331851,1.945910149,14.14213562,11.53256259,0,13.85640646,0,31.07088669,28.39366126,2.645751311,7.64385619,7.055282436,0,7.584962501,0,9.914983017,9.654993973,2.807354922,2.301029996,2.123851641,0,2.283301229,0,2.984707294,2.906442794,0.84509804,3.760603093,3.39596269,0,3.722419436,0,5.574126541,5.328570283,1.626576562,200,133,0,192,0,965.4,806.2,7,17.17
200,133,0,192,0,965.4,806.2,28,5.298317367,4.890349128,0,5.257495372,0,6.872542523,6.692331851,3.33220451,14.14213562,11.53256259,0,13.85640646,0,31.07088669,28.39366126,5.291502622,7.64385619,7.055282436,0,7.584962501,0,9.914983017,9.654993973,4.807354922,2.301029996,2.123851641,0,2.283301229,0,2.984707294,2.906442794,1.447158031,3.760603093,3.39596269,0,3.722419436,0,5.574126541,5.328570283,2.300326634,200,133,0,192,0,965.4,806.2,28,30.44
250.2,166.8,0,203.5,0,977.6,694.1,3,5.522260598,5.11679549,0,5.315666005,0,6.885100588,6.542616042,1.098612289,15.81771159,12.91510743,0,14.26534262,0,31.26659559,26.34577765,1.732050808,7.966937979,7.381975479,0,7.668884984,0,9.933100475,9.438999719,1.584962501,2.398287305,2.222196046,0,2.308564414,0,2.990161193,2.841422044,0.477121255,3.977148676,3.593759512,0,3.77694885,0,5.591654102,5.132813814,1.316074013,250.2,166.8,0,203.5,0,977.6,694.1,3,9.73
122.6,183.9,0,203.5,0,958.2,800.1,3,4.808927024,5.214392132,0,5.315666005,0,6.865056524,6.68473672,1.098612289,11.07248843,13.56097342,0,14.26534262,0,30.95480577,28.28603896,1.732050808,6.937815169,7.52277767,0,7.668884984,0,9.904183003,9.644036515,1.584962501,2.08849047,2.264581729,0,2.308564414,0,2.981456167,2.90314427,0.477121255,3.327534888,3.682522697,0,3.77694885,0,5.56370432,5.318462086,1.316074013,122.6,183.9,0,203.5,0,958.2,800.1,3,3.32
153,102,0,192,0,888,943.1,90,5.030437921,4.624972813,0,5.257495372,0,6.788971743,6.849172322,4.49980967,12.36931688,10.09950494,0,13.85640646,0,29.79932885,30.70993325,9.486832981,7.257387843,6.672425342,0,7.584962501,0,9.794415866,9.881266942,6.491853096,2.184691431,2.008600172,0,2.283301229,0,2.948412966,2.974557745,1.954242509,3.517003963,3.177971828,0,3.722419436,0,5.458876153,5.541654378,3.080070288,153,102,0,192,0,888,943.1,90,26.32
